auxiliary_rate,conjugate_rate,normalization_rate,tobe_verb_rate,preposition_rate,pronoun_rate,document_entropy,easiness,fraction_stopword_coverage,fraction_stopword_presence,subject_domain,freshness,title_word_count,word_count,most_covered_topic,topic_coverage,duration,lecture_type,has_parts,speaker_speed,silent_period_rate,median_engagement
0.013774834,0.037086093,0.018013245,0.048211921,0.124238411,0.125562914,7.758202302,83.18939434,0.489296636,0.614569536,stem,14070,9,3712,http://en.wikipedia.org/wiki/Dynamic_programming,0.413745312,1390,vl,False,2.670503597,0.213745461,0.066616976
0.013144059,0.068874869,0.016824395,0.042060988,0.121451104,0.119348055,7.98854452,85.19776468,0.440366973,0.579915878,stem|misc,16150,1,1869,http://en.wikipedia.org/wiki/Big_data,0.435852251,900,vop,False,2.076666667,0.012111461,0.035696195
0.012807377,0.027663934,0.016393443,0.050204918,0.139344262,0.115778688,7.554232485,79.54711509,0.388379205,0.589139344,stem,14990,3,1879,http://en.wikipedia.org/wiki/Joint_probability_distribution,0.420056729,930,vl,,2.020430108,0.0,0.086402373
0.009861933,0.041420118,0.015779093,0.043392505,0.084812623,0.090729783,6.834080451,80.41565257,0.244648318,0.534516765,stem,15900,8,505,http://en.wikipedia.org/wiki/Linguistics,0.169796042,190,vps,False,2.657894737,0.028399359,0.537670757
0.010050251,0.040201005,0.025125628,0.039363484,0.123953099,0.087939699,7.90620248,75.69288651,0.379204893,0.532663317,,13840,4,1178,http://en.wikipedia.org/wiki/Massachusetts_Institute_of_Technology,0.513372702,500,vpr,False,2.356,0.214294583,0.065235632
0.019695044,0.03570521,0.022871665,0.040152478,0.120457433,0.142312579,7.964481408,86.54280423,0.565749236,0.615501906,stem,15250,7,7695,http://en.wikipedia.org/wiki/Function_(mathematics),0.279095753,3320,vit,,2.317771084,0.244831183,0.047726862
0.012182049,0.045804503,0.01159731,0.04073677,0.125718741,0.139070266,8.214728788,87.54015117,0.623853211,0.617483676,stem|misc,16230,5,10059,http://en.wikipedia.org/wiki/Painting,0.362218112,3970,vit,False,2.533753149,0.0,0.039527283
0.019936204,0.041467305,0.021132376,0.039473684,0.123205742,0.107256778,8.030087625,84.75871385,0.480122324,0.600478469,stem,15620,11,2462,http://en.wikipedia.org/wiki/Image_segmentation,0.371320923,850,vl,False,2.896470588,0.0,0.130245052
0.005284792,0.038167939,0.017028773,0.032295948,0.122724604,0.08103347,7.991763942,72.16887422,0.324159021,0.472108045,stem,17030,11,1703,http://en.wikipedia.org/wiki/Phenotype,0.363368042,800,vl,False,2.12875,0.0,0.266416927
0.018867925,0.038660747,0.019700333,0.035516093,0.114779874,0.121901591,8.684132109,79.92317568,0.691131498,0.586847947,,13230,5,10462,http://en.wikipedia.org/wiki/Technology,0.360852094,3970,vl,False,2.635264484,0.0,0.010474655
0.014839798,0.04148398,0.027655987,0.036762226,0.099494098,0.128836425,7.880137867,79.7635238,0.458715596,0.605733558,,16310,9,2906,http://en.wikipedia.org/wiki/Smart_grid,0.203645917,1020,vl,False,2.849019608,0.0,0.233680452
0.011180044,0.042587566,0.02623756,0.044720176,0.137456378,0.109538581,8.524062468,82.22606806,0.706422018,0.595256559,,14950,7,15195,http://en.wikipedia.org/wiki/Reinforcement_learning,0.181482183,3150,vtt,True,4.823809524,0.228848418,0.040888147
0.018307567,0.03458096,0.055329536,0.029698942,0.134255492,0.091537836,7.879079103,67.18211673,0.443425076,0.562245728,stem,16310,4,2418,http://en.wikipedia.org/wiki/Probability,0.34724562,950,vl,False,2.545263158,0.0,0.174176688
0.017657446,0.043849323,0.009711595,0.047380812,0.108887581,0.119187758,7.954074145,81.64814637,0.486238532,0.610359035,stem,15020,11,3326,http://en.wikipedia.org/wiki/Time,0.356255475,1180,vl,False,2.818644068,0.205707935,0.085375531
0.007434944,0.035315985,0.033457249,0.048327138,0.109665428,0.091078067,6.781527036,68.1678441,0.201834862,0.533457249,stem,14950,5,534,http://en.wikipedia.org/wiki/False_positive_rate,0.430585231,220,vdm,False,2.427272727,0.1039418,0.406825496
0.020489755,0.036981509,0.011660836,0.032983508,0.115109112,0.097951025,7.728724421,90.28191455,0.5382263,0.5992004,,14000,7,5797,http://en.wikipedia.org/wiki/Phase_(matter),0.440771965,3030,vl,,1.91320132,0.398797575,0.015298681
0.011396011,0.031339031,0.051282051,0.088319088,0.074074074,0.179487179,5.977447544,99.77584078,0.180428135,0.760683761,misc,14380,7,340,http://en.wikipedia.org/wiki/Presentation,0.251618884,520,vl,False,0.653846154,0.0,0.104517308
0.011022928,0.031746032,0.029100529,0.064814815,0.086419753,0.108024691,7.903078094,81.05187917,0.391437309,0.562610229,,14500,10,2222,http://en.wikipedia.org/wiki/Graph_(discrete_mathematics),0.345747615,1390,vl,False,1.598561151,0.347377798,0.043826854
0.019171243,0.03105342,0.01787319,0.063504743,0.092061907,0.183025462,8.125616344,93.04891932,0.663608563,0.657214179,misc,12180,5,9819,http://en.wikipedia.org/wiki/Corporation,0.187116461,6530,vl,False,1.503675345,0.0,0.016620297
0.02284264,0.027918782,0.025380711,0.060913706,0.139593909,0.073604061,6.778894974,74.61904197,0.220183486,0.591370558,stem|misc,15680,6,391,http://en.wikipedia.org/wiki/Stimulus_(psychology),0.442639247,180,vdm,False,2.172222222,0.0,0.99559956
0.014427962,0.038813249,0.029059134,0.056695793,0.110546637,0.125787442,7.844519437,87.48090744,0.495412844,0.632595001,stem,14220,6,4846,http://en.wikipedia.org/wiki/Function_(mathematics),0.321574682,2640,vl,False,1.835606061,0.342739749,0.043673036
0.015594268,0.034279292,0.011660579,0.04088227,0.113093566,0.1227873,7.797114177,92.94959877,0.593272171,0.648777747,misc,14140,6,6901,http://en.wikipedia.org/wiki/Energy,0.405918528,2990,vl,False,2.308026756,0.29765774,0.025563676
0.015925316,0.033223504,0.028555739,0.049423394,0.134266886,0.10708402,7.678133105,80.05640707,0.464831804,0.625480505,,14070,9,3580,http://en.wikipedia.org/wiki/Time,0.37545036,1410,vl,False,2.539007092,0.196692688,0.074873344
0.01665405,0.035011355,0.018546556,0.044095382,0.090651022,0.152535958,7.884514343,91.88466063,0.529051988,0.643641181,,15500,14,5088,http://en.wikipedia.org/wiki/Algorithm,0.280272763,3420,vl,False,1.487719298,0.0,0.120302928
0.017610662,0.05092813,0.022132318,0.039980961,0.10947168,0.146120895,7.91097351,82.71801222,0.495412844,0.627558306,,14360,6,4155,http://en.wikipedia.org/wiki/Ontology,0.320244449,1740,vl,False,2.387931034,0.291266761,0.075339666
0.020410431,0.04415469,0.017947103,0.038209364,0.120980886,0.134575493,8.374511112,85.20016975,0.773700306,0.631723218,stem,13950,4,52534,http://en.wikipedia.org/wiki/Algorithm,0.198756119,2740,vtt,,19.1729927,0.214503168,0.022297968
0.015491622,0.049636421,0.023079355,0.055011065,0.118874486,0.121087575,7.715447762,86.48830847,0.4617737,0.628201075,,13760,12,3143,http://en.wikipedia.org/wiki/Function_(mathematics),0.351443152,1660,vl,False,1.893373494,0.303937833,0.079315448
0.015269554,0.029915862,0.017139296,0.029915862,0.107821751,0.123091306,7.996106051,80.58044614,0.504587156,0.584605796,,14410,9,3149,http://en.wikipedia.org/wiki/Supervised_learning,0.256183551,1240,vl,False,2.539516129,0.219343796,0.03209466
0.016302707,0.043876422,0.011874811,0.045889101,0.112911342,0.138774278,8.097821269,87.73967649,0.617737003,0.615980678,,12520,4,9671,http://en.wikipedia.org/wiki/Duality_(optimization),0.288312431,5080,vl,,1.903740157,0.299330673,0.020291274
0.013365735,0.047387606,0.032563791,0.052247874,0.138760632,0.107897934,8.07700461,79.39394422,0.532110092,0.604617254,misc,15320,18,4038,http://en.wikipedia.org/wiki/Women_in_science,0.420715185,1770,vl,False,2.281355932,0.0,0.041188455
0.015804598,0.034003831,0.011015326,0.046934866,0.137452107,0.137452107,7.613890788,83.09105826,0.415902141,0.633141763,stem|misc,17430,12,2040,http://en.wikipedia.org/wiki/Learning,0.201067687,790,vpa,False,2.582278481,0.04714278,0.173996896
0.019642857,0.029365079,0.025595238,0.055952381,0.1125,0.162896825,7.568981423,85.03053896,0.49235474,0.668055556,stem,14070,10,4935,http://en.wikipedia.org/wiki/Expected_value,0.3118924,1990,vl,False,2.479899497,0.198170371,0.048522768
0.022391858,0.041221374,0.054961832,0.049363868,0.104834606,0.111450382,7.506264219,76.53803671,0.403669725,0.590839695,stem,14420,8,1950,http://en.wikipedia.org/wiki/Social_influence,0.375974447,850,vl,,2.294117647,0.192768362,0.109361827
0.008648025,0.045546267,0.035745172,0.044681464,0.16690689,0.087345056,7.877409861,84.10951843,0.486238532,0.603632171,misc,13850,6,3440,http://en.wikipedia.org/wiki/Scientific_method,0.42473531,1850,vl,,1.859459459,0.298760437,0.018052893
0.01137333,0.053738982,0.025021325,0.073357975,0.098094967,0.160932613,7.089881685,100.9575198,0.489296636,0.748080751,misc,14370,3,3449,http://en.wikipedia.org/wiki/Time,0.335290244,1280,vl,True,2.69453125,0.0,0.029446215
0.01951017,0.03694479,0.04026567,0.03528435,0.116645911,0.090493981,7.466969513,72.45385071,0.385321101,0.568285596,,14780,10,2396,http://en.wikipedia.org/wiki/Human,0.334291993,1120,vl,False,2.139285714,0.228871526,0.091189225
0.011970075,0.036408978,0.012219451,0.036159601,0.134912718,0.109476309,7.855070146,82.9773408,0.516819572,0.597007481,,13920,11,3939,http://en.wikipedia.org/wiki/Click-through_rate,0.314001506,1460,vl,False,2.697945205,0.146794001,0.085355033
0.013209668,0.034288926,0.020236088,0.05227656,0.105958404,0.143338955,7.792160305,85.8565503,0.49235474,0.64024733,,14360,9,3506,http://en.wikipedia.org/wiki/Causality,0.236973686,1550,vl,False,2.261935484,0.225297159,0.056562661
0.020674646,0.044250998,0.028654334,0.0609358,0.108451215,0.134929271,7.530605008,91.36174191,0.428134557,0.635110628,,14140,12,2718,http://en.wikipedia.org/wiki/Grammar_induction,0.219190679,1570,vl,False,1.731210191,0.353954591,0.056710935
0.021974249,0.033133047,0.034506438,0.038454936,0.125665236,0.126695279,7.479161588,74.70921239,0.49235474,0.624892704,stem,13830,3,5801,http://en.wikipedia.org/wiki/Ontology_(information_science),0.564339234,2540,vtt,False,2.283858268,0.172935754,0.020725539
0.011693171,0.041159963,0.014031805,0.053788588,0.12160898,0.128624883,7.820344505,85.88052887,0.483180428,0.632366698,misc,14880,4,2097,http://en.wikipedia.org/wiki/Business,0.3198358,820,viv,False,2.557317073,0.0,0.161328431
0.0,0.057377049,0.027322404,0.068306011,0.12295082,0.051912568,6.802480851,84.69118579,0.198776758,0.56010929,,15260,10,365,http://en.wikipedia.org/wiki/Natural_gas,0.316242752,210,vkn,False,1.738095238,0.0,0.155983645
0.017726799,0.053180396,0.027111575,0.042752868,0.11261731,0.124087591,7.581009215,81.91966619,0.342507645,0.605839416,,16310,14,933,http://en.wikipedia.org/wiki/Scientific_method,0.322907351,370,vdm,False,2.521621622,0.0,0.633378076
0.014002334,0.043757293,0.019253209,0.052508752,0.113477246,0.119603267,7.860954557,78.74174712,0.467889908,0.608226371,,15320,6,3361,http://en.wikipedia.org/wiki/Algorithm,0.383603959,1190,vl,,2.824369748,0.119583893,0.070364785
0.019950125,0.042100631,0.019216664,0.035646179,0.118820596,0.122047822,8.347227476,85.74419219,0.593272171,0.597623588,stem,15980,8,6677,http://en.wikipedia.org/wiki/Mass_media,0.371634788,2830,vvc,False,2.359363958,0.0,0.115215336
0.012703583,0.038762215,0.031270358,0.037133551,0.098371336,0.086319218,7.844128833,80.58544481,0.418960245,0.569381108,stem,15870,9,3012,http://en.wikipedia.org/wiki/Estimator,0.347289187,1130,vl,False,2.665486726,0.00635347,0.082589392
0.010351438,0.039616613,0.016741214,0.043194888,0.122811502,0.10913738,8.541084922,80.31331611,0.642201835,0.583642173,,14140,7,7634,http://en.wikipedia.org/wiki/Sustainability,0.350608468,3060,vl,False,2.494771242,0.0,0.023047782
0.009714286,0.048,0.019428571,0.044571429,0.116571429,0.087428571,7.332187836,85.79052841,0.363914373,0.593714286,stem,14420,6,1732,http://en.wikipedia.org/wiki/Kernel_(operating_system),0.34466285,860,vl,False,2.013953488,0.0,0.080325231
0.016373802,0.047124601,0.01557508,0.046325879,0.107428115,0.128594249,8.009907696,85.24863652,0.519877676,0.623402556,stem,14810,2,2459,http://en.wikipedia.org/wiki/Science,0.355064782,1610,vdb,False,1.527329193,0.0,0.12430273
0.014164306,0.038526912,0.008498584,0.041359773,0.101416431,0.108215298,7.626342249,89.31161661,0.412844037,0.599433428,,13900,4,1742,http://en.wikipedia.org/wiki/Machine_learning,0.235734361,940,vl,,1.853191489,0.398710412,0.052952615
0.010376633,0.035357417,0.01575711,0.051883167,0.119395337,0.137074046,8.245536124,89.36736535,0.642201835,0.642070202,misc,14040,9,7661,http://en.wikipedia.org/wiki/Inflation,0.31599969,3100,vl,False,2.471290323,0.267415035,0.014222128
0.01358811,0.039490446,0.027176221,0.057324841,0.13418259,0.129936306,7.799311545,82.99112642,0.486238532,0.640339703,misc,14750,16,2296,http://de.wikipedia.org/wiki/Wissen,0.290530576,1000,vl,False,2.296,0.183814342,0.031193114
0.01754386,0.037593985,0.010025063,0.01754386,0.120300752,0.095238095,6.984413586,75.27227341,0.180428135,0.471177945,stem,14950,4,397,http://en.wikipedia.org/wiki/Kernel_(operating_system),0.38976948,200,vdm,False,1.985,0.245334739,0.464439282
0.018691589,0.043853343,0.017972682,0.061826024,0.130841122,0.0891445,7.60399453,81.59245196,0.354740061,0.586628325,misc,15660,10,1376,http://en.wikipedia.org/wiki/Economy,0.257952657,790,vl,False,1.741772152,0.0,0.080374558
0.012287071,0.036302709,0.017872103,0.043842502,0.117285674,0.115889416,7.926975387,86.58861547,0.49235474,0.6174253,stem,14230,6,3489,http://en.wikipedia.org/wiki/Cluster_analysis,0.396311745,1690,vl,,2.064497041,0.341408993,0.081415796
0.018012609,0.043530471,0.009606725,0.032122486,0.114079856,0.137796458,7.724527039,93.72031745,0.470948012,0.637045932,,16150,5,3255,http://en.wikipedia.org/wiki/Technology,0.292321374,1400,vl,False,2.325,0.0,0.085865572
0.007672634,0.044080036,0.01143373,0.044982699,0.125319693,0.141718068,7.647569206,92.53859519,0.50764526,0.62795246,,13390,9,6405,http://en.wikipedia.org/wiki/River_delta,0.156375505,2990,vl,False,2.142140468,0.258241958,0.043236556
0.019057893,0.031403572,0.011626513,0.048423828,0.130768309,0.126093731,7.820332625,89.13063848,0.596330275,0.649286827,,12840,3,8165,http://en.wikipedia.org/wiki/Computer,0.236313526,2920,vl,False,2.796232877,0.212557902,0.028076199
0.014983084,0.048332528,0.047365877,0.041565974,0.107298212,0.106814886,7.562465038,78.15367538,0.382262997,0.575157081,,14500,7,2037,http://en.wikipedia.org/wiki/Face_hallucination,0.365869585,950,vl,False,2.144210526,0.257246377,0.100791886
0.006646358,0.037662697,0.021046801,0.041816671,0.10911105,0.116311271,8.184166181,81.19712199,0.529051988,0.586264193,,15780,6,3496,http://en.wikipedia.org/wiki/Language,0.307324717,1250,vl,False,2.7968,0.0,0.073100572
0.014209591,0.041563055,0.01705151,0.031971581,0.128952043,0.11740675,8.108110386,89.17089054,0.550458716,0.592717584,,14360,13,5536,http://en.wikipedia.org/wiki/Data,0.267334045,2840,vl,False,1.949295775,0.337144713,0.08264681
0.018995929,0.04703754,0.034373587,0.066938037,0.085029398,0.142469471,7.430582841,87.20800441,0.403669725,0.676616915,stem,14820,9,2177,http://en.wikipedia.org/wiki/Time,0.37922657,1230,vl,False,1.769918699,0.0,0.047138844
0.009916912,0.039667649,0.016617529,0.053738944,0.132940231,0.102251407,8.181563203,87.2449982,0.590214067,0.602921469,stem|misc,12030,3,7268,http://en.wikipedia.org/wiki/Aerosol,0.380783503,3570,vl,False,2.035854342,0.258744249,0.0192083
0.028555739,0.043382757,0.025947282,0.042696321,0.095826469,0.154585393,7.692266656,89.08461398,0.513761468,0.638660077,stem,17030,8,7284,http://en.wikipedia.org/wiki/Algorithm,0.267839328,2730,vkn,False,2.668131868,0.0,0.044284816
0.011658031,0.093264249,0.005181347,0.025906736,0.082253886,0.170336788,6.616998351,103.3181194,0.366972477,0.71373057,,15160,4,1515,http://en.wikipedia.org/wiki/Semantic_Web,0.210269515,2460,vl,False,0.615853659,0.0,0.037098334
0.017156863,0.033333333,0.01503268,0.04003268,0.126633987,0.139869281,7.993399362,80.49519914,0.577981651,0.639052288,stem,14500,3,5978,http://en.wikipedia.org/wiki/Algorithm,0.328750337,1930,vl,False,3.097409326,0.169165084,0.085843168
0.017046386,0.037043108,0.011473529,0.043107687,0.135223734,0.133256843,7.99272669,87.03097293,0.614678899,0.642681528,,14410,10,5995,http://en.wikipedia.org/wiki/Algorithm,0.287616606,2270,vl,False,2.640969163,0.218483679,0.03431732
0.018285714,0.032,0.028,0.034857143,0.121714286,0.086285714,7.766926976,75.78551664,0.351681957,0.493142857,,13770,3,1738,http://en.wikipedia.org/wiki/Cluster_analysis,0.464422922,910,vl,False,1.90989011,0.202883239,0.063910131
0.018673535,0.03742756,0.018754025,0.046844817,0.10310689,0.136188023,8.341123503,86.38767785,0.675840979,0.62757566,,15480,4,12159,http://en.wikipedia.org/wiki/Ontology,0.258883756,6400,vtt,False,1.89984375,0.0,0.028481977
0.021162512,0.036563801,0.019109007,0.05572985,0.125149735,0.137927101,8.151368392,85.74891835,0.697247706,0.645941475,,14900,7,17150,http://en.wikipedia.org/wiki/Technology,0.311087506,4040,vl,True,4.245049505,0.0,0.018219067
0.020491803,0.057377049,0.010245902,0.06352459,0.112704918,0.06352459,7.18059964,92.5275,0.250764526,0.618852459,misc,15180,6,480,http://en.wikipedia.org/wiki/City,0.315638143,200,vsm,,2.4,0.0,0.289714286
0.010301233,0.022475418,0.00874044,0.063836429,0.058997971,0.210082722,6.509564121,113.5600326,0.455657492,0.762759482,stem,14890,2,6284,http://en.wikipedia.org/wiki/Middle_English,0.139326569,3360,vl,True,1.870238095,0.746955021,0.022256632
0.014904187,0.034776437,0.026259759,0.048970901,0.107168204,0.135202271,8.058798244,82.82437948,0.532110092,0.605393896,,14180,5,2722,http://en.wikipedia.org/wiki/Science,0.318341701,1210,vdb,,2.249586777,0.0,0.206274393
0.014103924,0.039660658,0.024867444,0.0373807,0.1378579,0.119724284,8.637397686,82.68063216,0.740061162,0.601431601,misc,13790,2,18382,http://en.wikipedia.org/wiki/Collective_intelligence,0.343709711,7250,vl,False,2.535448276,0.066482725,0.010192832
0.007681803,0.0380676,0.025264595,0.050187777,0.085694776,0.12410379,7.616153506,90.72987275,0.525993884,0.613007853,,13050,5,5699,http://en.wikipedia.org/wiki/Wave_function,0.357968031,3000,vl,False,1.899666667,0.26854053,0.024169667
0.018639329,0.050792172,0.016309413,0.041006524,0.094128611,0.134203169,7.561958918,90.65540834,0.394495413,0.623951538,,14410,7,2099,http://en.wikipedia.org/wiki/Time,0.316732945,1230,vl,False,1.706504065,0.0,0.100484108
0.008368201,0.050209205,0.013947001,0.027894003,0.124128312,0.09855881,7.775745321,88.14872912,0.412844037,0.588563459,,16000,12,2129,http://en.wikipedia.org/wiki/Data_model,0.319194345,880,vl,,2.419318182,0.095393837,0.071563097
0.01489935,0.035663338,0.016484387,0.045173562,0.117609764,0.131716595,8.16957,86.66977808,0.593272171,0.639404026,stem,14720,6,6210,http://en.wikipedia.org/wiki/World_Wide_Web,0.247919652,2760,vdb,False,2.25,0.279672265,0.010206021
0.010027157,0.044495509,0.019009818,0.061207437,0.067265511,0.162314602,7.367017195,99.13392613,0.489296636,0.709839148,stem,13630,5,4677,http://en.wikipedia.org/wiki/Time,0.245581756,4170,vl,False,1.121582734,0.0,0.008175891
0.01734274,0.035861258,0.022633745,0.043797766,0.130217519,0.103468548,7.894674816,84.05833701,0.480122324,0.616402116,,14030,8,3367,http://en.wikipedia.org/wiki/Language,0.329548305,1640,vtt,False,2.05304878,0.288078488,0.03373742
0.010548523,0.034257585,0.015069319,0.042696403,0.111713884,0.121257786,8.597361646,86.43254856,0.691131498,0.599457505,,14000,10,9696,http://en.wikipedia.org/wiki/Science,0.339052858,4370,vl,False,2.218764302,0.0,0.007792058
0.016241299,0.040835267,0.020881671,0.055684455,0.122041763,0.154988399,7.71961263,84.25472044,0.422018349,0.636194896,,14060,18,2128,http://en.wikipedia.org/wiki/Technology,0.326651017,1360,vl,False,1.564705882,0.0,0.015525819
0.016949153,0.043060009,0.016949153,0.041914796,0.113147045,0.138799817,7.740310959,83.19902777,0.510703364,0.620934494,stem,15010,6,4241,http://en.wikipedia.org/wiki/Navigation,0.305066032,1380,vl,False,3.073188406,0.152746059,0.02734434
0.013736264,0.044921295,0.008835759,0.04024354,0.117983368,0.144119394,8.606398063,88.32123193,0.727828746,0.625408375,,15470,5,13104,http://en.wikipedia.org/wiki/Architecture,0.324271066,5020,viv,False,2.610358566,0.0,0.038486437
0.014270033,0.032747896,0.011342847,0.043541895,0.12129528,0.129345042,8.186328912,85.48196398,0.608562691,0.613794365,misc,15320,2,5284,http://en.wikipedia.org/wiki/Astronomy,0.218907954,1830,vit,False,2.887431694,0.150159815,0.084703018
0.028756957,0.035250464,0.009276438,0.071428571,0.120593692,0.115955473,7.254977673,86.15630338,0.351681957,0.693877551,misc,14900,15,1059,http://en.wikipedia.org/wiki/Time,0.320449296,460,vop,,2.302173913,0.0,0.19670425
0.021781662,0.026998826,0.010695187,0.050345637,0.112299465,0.183905048,7.664900619,102.5674418,0.593272171,0.696882744,misc,14310,6,7468,http://en.wikipedia.org/wiki/Science,0.232267454,5840,vl,False,1.278767123,0.527696351,0.018499486
0.018072289,0.030120482,0.024096385,0.039156627,0.135542169,0.09939759,6.841078788,81.39442547,0.214067278,0.602409639,,15060,2,328,http://en.wikipedia.org/wiki/Water_resources,0.35251735,210,vop,False,1.561904762,0.0,0.139229665
0.012962963,0.035777778,0.020148148,0.044666667,0.120074074,0.098518519,9.016357329,77.00206422,0.758409786,0.564814815,misc,13100,7,13252,http://en.wikipedia.org/wiki/Human,0.365264464,5250,vl,,2.524190476,0.0,0.006440101
0.017733117,0.029407418,0.019506428,0.058371509,0.090143343,0.148958179,7.796045624,95.53796504,0.559633028,0.655829762,,11400,8,6522,http://en.wikipedia.org/wiki/Time,0.248717495,4050,vl,False,1.61037037,0.410524798,0.01855786
0.018112488,0.038290435,0.012710518,0.034000636,0.138862409,0.119161106,7.694378708,91.79891728,0.547400612,0.631077216,,13830,8,6146,http://en.wikipedia.org/wiki/Cartesian_coordinate_system,0.311690562,2920,vl,False,2.104794521,0.310288321,0.117436979
0.006676558,0.053412463,0.018545994,0.037833828,0.115727003,0.112017804,7.53669927,77.04944244,0.330275229,0.590504451,stem,17030,13,1348,http://en.wikipedia.org/wiki/Instability,0.334969415,620,vl,False,2.174193548,0.0,0.387795106
0.014103271,0.039185961,0.012816979,0.05429989,0.129364204,0.127940096,8.3745621,88.42022455,0.718654434,0.64415656,,14420,5,21407,http://en.wikipedia.org/wiki/Cluster_analysis,0.357017704,2840,vtt,True,7.537676056,0.344082976,0.022009064
0.019648968,0.035323987,0.009714097,0.047466608,0.132244177,0.124517055,8.06395705,85.03724005,0.617737003,0.617617839,,12900,5,8844,http://en.wikipedia.org/wiki/Computer,0.290381535,3060,vl,False,2.890196078,0.212556203,0.027075639
0.012008282,0.033954451,0.016977226,0.049275362,0.110559006,0.133333333,7.50343767,86.62403444,0.431192661,0.628985507,,14880,9,2369,http://en.wikipedia.org/wiki/Statistics,0.267488661,1070,vl,False,2.214018692,0.0,0.676787652
0.027766518,0.04499392,0.01601135,0.054114309,0.106201865,0.149574382,8.003854283,91.89710988,0.599388379,0.672679368,,15310,13,4792,http://en.wikipedia.org/wiki/Technology,0.146468809,2160,vdm,False,2.218518519,0.0,0.207405468
0.020869565,0.038136646,0.014906832,0.041118012,0.111428571,0.145217391,8.060358988,91.85461512,0.651376147,0.660496894,stem,13760,8,7793,http://en.wikipedia.org/wiki/Array_data_structure,0.259519396,3070,vl,False,2.538436482,0.0,0.028731025
0.02838934,0.039976825,0.019698725,0.035921205,0.113557358,0.149478563,7.600459269,94.29837345,0.397553517,0.64774044,stem|misc,15800,6,1690,http://en.wikipedia.org/wiki/Database,0.282674479,900,vl,False,1.877777778,0.0,0.098957679
0.022589053,0.026353895,0.02056183,0.044309296,0.098465103,0.135823921,7.378250158,81.83254153,0.452599388,0.616565306,,14430,9,3411,http://en.wikipedia.org/wiki/Bipartite_graph,0.133723422,1310,vl,False,2.603816794,0.166882769,0.072748281
0.012227074,0.04628821,0.012227074,0.04279476,0.12489083,0.113537118,7.413146913,82.48249586,0.345565749,0.566812227,,14990,7,1108,http://en.wikipedia.org/wiki/Voltage,0.44005815,830,vl,False,1.334939759,0.0,0.107925301
0.016,0.048,0.012,0.016,0.116,0.116,6.825832023,87.47873829,0.180428135,0.548,,15900,2,242,http://en.wikipedia.org/wiki/Technology,0.159453325,130,vsm,False,1.861538462,0.080768145,0.994922736
0.016371444,0.053408481,0.033279657,0.056629093,0.097155126,0.135265701,7.532438826,83.08360948,0.467889908,0.630703167,,14290,7,3681,http://en.wikipedia.org/wiki/Data_mining,0.353664578,1770,vl,False,2.079661017,0.228319216,0.028576075
0.021173763,0.050863061,0.020943613,0.044649022,0.116225547,0.116225547,7.826340788,84.40324258,0.49235474,0.632451093,stem,15430,5,4287,http://en.wikipedia.org/wiki/Science,0.389961104,1660,vl,False,2.58253012,0.0,0.050647432
0.015016424,0.042702956,0.019709057,0.042702956,0.130455185,0.123416237,7.553911099,86.19589785,0.397553517,0.628812764,stem,15640,4,2099,http://en.wikipedia.org/wiki/Supercomputer,0.277827014,1120,vl,False,1.874107143,0.0,0.061102507
0.031857675,0.035167563,0.032271411,0.042201076,0.075713695,0.128258171,7.726223246,85.64903449,0.434250765,0.606537029,stem,14070,7,2365,http://en.wikipedia.org/wiki/Causality,0.308934453,1220,vl,False,1.93852459,0.410103027,0.133095491
0.017238714,0.031462585,0.017006803,0.041280148,0.120516388,0.109307359,8.585285031,83.42211132,0.672782875,0.591914038,stem,15660,6,12643,http://en.wikipedia.org/wiki/Gene,0.261878882,5210,vkn,False,2.426679463,0.0,0.00637704
0.006172839,0.066358025,0.007716049,0.058641975,0.132716049,0.101851852,7.185205131,89.0754078,0.29969419,0.655864198,misc,15620,3,640,http://en.wikipedia.org/wiki/Computer,0.347318705,370,vid,False,1.72972973,0.0,0.111878973
0.019381197,0.038812217,0.02979423,0.038114693,0.114593194,0.124906582,8.223244328,84.41659134,0.685015291,0.6167605,stem,15610,6,19664,http://en.wikipedia.org/wiki/Mutual_information,0.322277596,1870,vtt,True,10.51550802,0.0,0.055354892
0.013799826,0.036423331,0.01867337,0.038270148,0.122300313,0.117991074,8.236330097,84.86353602,0.678899083,0.595752321,stem,14490,2,19040,http://en.wikipedia.org/wiki/Maximum_likelihood_estimation,0.310743433,5560,vtt,True,3.424460432,0.276539853,0.031930358
0.015543244,0.042936288,0.019544475,0.042166821,0.115266236,0.129578332,8.309812361,84.3540777,0.660550459,0.62203755,misc,14660,7,6294,http://en.wikipedia.org/wiki/Capitalism,0.358392516,2850,vl,False,2.208421053,0.0,0.208183425
0.011049724,0.028852057,0.028238183,0.03806016,0.116635973,0.114180479,7.557771511,78.7610433,0.397553517,0.604665439,stem,16310,14,1592,http://en.wikipedia.org/wiki/Probability,0.318550734,800,vl,False,1.99,0.0,0.270241078
0.010960999,0.041677288,0.017461127,0.036834056,0.145679327,0.109992353,7.981098349,87.80158755,0.568807339,0.62235534,misc,13940,4,7642,http://en.wikipedia.org/wiki/Kidney,0.406879605,3070,vl,False,2.489250814,0.198038444,0.019119918
